Ticker,Company,Date,Time,Quarter Ending,Market Cap
ZUGN,Zug Estates Holding AG,19-Feb-26,,Dec-25,1367890000
DVAX,Dynavax Technologies Corporation,19-Feb-26,,Dec-25,1268190000
8987,"Japan Excellent, Inc.",19-Feb-26,,Dec-25,1238540000
3040,Qassim Cement Company,19-Feb-26,,Dec-25,1213840000
BIOT,Biotage AB (publ),19-Feb-26,,Dec-25,1182870000
IAU,i-80 Gold Corp.,19-Feb-26,After Hours,Dec-25,1180970000
HLIT,Harmonic Inc.,19-Feb-26,After Hours,Dec-25,1153760000
SPB,Superior Plus Corp.,19-Feb-26,,Dec-25,1140180000
THRM,Gentherm Incorporated,19-Feb-26,,Dec-25,1126990000
ATX,ATEX Resources Inc.,19-Feb-26,,Dec-25,1097220000
DMLP,"Dorchester Minerals, L.P.",19-Feb-26,,Dec-25,1094430000
PLSE,"Pulse Biosciences, Inc.",19-Feb-26,,Dec-25,1022610000
UPBD,"Upbound Group, Inc.",19-Feb-26,Pre Market,Dec-25,1021460000
EIG,"Employers Holdings, Inc.",19-Feb-26,,Dec-25,980990000
MSEX,Middlesex Water Company,19-Feb-26,After Hours,Dec-25,972820000
VHP,Vital Healthcare Property Trust,19-Feb-26,,Dec-25,938130000
MRC,Morguard Corporation,19-Feb-26,,Dec-25,935500000
AXTI,"AXT, Inc.",19-Feb-26,,Dec-25,929180000
INDI,"indie Semiconductor, Inc.",19-Feb-26,After Hours,Dec-25,905670000
KIN,Kinepolis Group NV,19-Feb-26,,Dec-25,860100000
BITTI,Bittium Oyj,19-Feb-26,,Dec-25,856260000
STGT,Sri Trang Gloves (Thailand) Public Company Limited,19-Feb-26,,Dec-25,847410000
DFDS,DFDS A/S,19-Feb-26,,Dec-25,828690000
PL8,Plato Income Maximiser Limited,19-Feb-26,,Dec-25,779670000
ALIT,"Alight, Inc.",19-Feb-26,Pre Market,Dec-25,778940000
MTUS,Metallus Inc.,19-Feb-26,After Hours,Dec-25,758420000
2836,"Bank of Kaohsiung Co., Ltd.",19-Feb-26,,Dec-25,724960000
OVZON,Ovzon AB (publ),19-Feb-26,,Dec-25,689230000
TALK,"Talkspace, Inc.",19-Feb-26,Pre Market,Dec-25,670910000
DGIC.A,Donegal Group Inc.,19-Feb-26,,Dec-25,653900000
ESSA,PT ESSA Industries Indonesia Tbk.,19-Feb-26,,Dec-25,629550000
MTY,MTY Food Group Inc.,19-Feb-26,,Nov-25,628850000
AMN,"AMN Healthcare Services, Inc.",19-Feb-26,,Dec-25,628830000
IRES,Irish Residential Properties REIT Plc,19-Feb-26,,Dec-25,607580000
NLFSK,Nilfisk Holding A/S,19-Feb-26,,Dec-25,585540000
CTO,"CTO Realty Growth, Inc.",19-Feb-26,After Hours,Dec-25,584970000
WEAV,"Weave Communications, Inc.",19-Feb-26,After Hours,Dec-25,546960000
PWH,PWR Holdings Limited,19-Feb-26,,Dec-25,540900000
ACIC,American Coastal Insurance Corporation,19-Feb-26,After Hours,Dec-25,539340000
PRTA,Prothena Corporation plc,19-Feb-26,After Hours,Dec-25,538300000
VPLAY B,Viaplay Group AB (publ),19-Feb-26,,Dec-25,531280000
RFF,Rural Funds Group,19-Feb-26,,Dec-25,523190000
MYS,MyState Limited,19-Feb-26,,Dec-25,520350000
6138,Anpec Electronics Corporation,19-Feb-26,,Dec-25,514870000
