Ticker,Company,Date,Time,Quarter Ending, Market Cap 
SONACOMS,Sona BLW Precision Forgings Limited,23-Jan-26,,Dec-25," 2,939,160,000 "
SPANDANA,Spandana Sphoorty Financial Limited,21-Jan-26,,Dec-25," 252,800,000 "
SPORTKING,Sportking India Limited,23-Jan-26,,Dec-25," 123,600,000 "
SPWR,SunPower Inc.,20-Jan-26,Pre Market,Dec-25," 219,550,000 "
SRCE,1st Source Corporation,22-Jan-26,,Dec-25," 1,612,010,000 "
SSB,SouthState Bank Corporation,22-Jan-26,,Dec-25," 9,011,200,000 "
STANLY,Thai Stanley Electric Public Company Limited,22-Jan-26,,Dec-25," 466,580,000 "
STBA,"S&T Bancorp, Inc.",22-Jan-26,,Dec-25," 1,536,500,000 "
SUPREMEIND,The Supreme Industries Limited,21-Jan-26,,Dec-25," 5,074,110,000 "
SUPRIYA,Supriya Lifescience Limited,23-Jan-26,,Dec-25," 666,120,000 "
SURYODAY,Suryoday Small Finance Bank Limited,22-Jan-26,,Dec-25," 153,980,000 "
SVIN,Scheid Vineyards Inc.,21-Jan-26,,Dec-25," 1,580,000 "
SWED A,Swedbank AB (publ),21-Jan-26,,Dec-25," 42,398,140,000 "
SYNGENE,Syngene International Limited,22-Jan-26,,Dec-25," 2,786,940,000 "
T82U,Suntec Real Estate Investment Trust,22-Jan-26,,Dec-25," 3,090,500,000 "
TANLA,Tanla Platforms Limited,22-Jan-26,,Dec-25," 818,720,000 "
TARACHAND,Tara Chand Infralogistic Solutions Limited,21-Jan-26,,Dec-25," 66,830,000 "
TATACOMM,Tata Communications Limited,20-Jan-26,,Dec-25," 5,710,550,000 "
TATVA,Tatva Chintan Pharma Chem Limited,21-Jan-26,,Dec-25," 295,270,000 "
TCBI,"Texas Capital Bancshares, Inc.",22-Jan-26,,Dec-25," 4,415,560,000 "
TCBK,TriCo Bancshares,22-Jan-26,,Dec-25," 1,624,930,000 "
TCBX,"Third Coast Bancshares, Inc.",21-Jan-26,After Hours,Dec-25," 562,170,000 "
TCI,Transport Corporation of India Limited,23-Jan-26,,Dec-25," 838,640,000 "
TDY,Teledyne Technologies Incorporated,21-Jan-26,Pre Market,Dec-25," 27,312,330,000 "
TEJASNET,Tejas Networks Limited,21-Jan-26,,Dec-25," 588,830,000 "
TEL,TE Connectivity plc,21-Jan-26,Pre Market,Dec-25," 65,682,330,000 "
TET,Treatt plc,20-Jan-26,,Sep-25," 171,520,000 "
TFBANK,TF Bank AB (publ),20-Jan-26,,Dec-25," 1,123,300,000 "
TFC,Truist Financial Corporation,21-Jan-26,Pre Market,Dec-25," 62,580,640,000 "
TLA,Titan Logix Corp.,21-Jan-26,,Nov-25," 10,260,000 "
TOKYOPLAST,Tokyo Plast International Limited,21-Jan-26,,Dec-25," 10,500,000 "
TPET,Trio Petroleum Corp.,20-Jan-26,,Oct-25," 10,760,000 "
TRIDENT,Trident Limited,22-Jan-26,,Dec-25," 1,387,820,000 "
TRST,TrustCo Bank Corp NY,21-Jan-26,After Hours,Dec-25," 817,660,000 "
TRUE B,Truecaller AB (publ),23-Jan-26,,Dec-25," 639,370,000 "
TRV,"The Travelers Companies, Inc.",21-Jan-26,Pre Market,Dec-25," 60,404,100,000 "
TRYG,Tryg A/S,22-Jan-26,,Dec-25," 15,345,200,000 "
TS0U,OUE Real Estate Investment Trust,21-Jan-26,,Dec-25," 1,605,070,000 "
TSBS,Peoples Bancorp Inc.,20-Jan-26,Pre Market,Dec-25," 325,520,000 "
TTB,TMBThanachart Bank Public Company Limited,20-Jan-26,,Dec-25," 5,369,580,000 "
UAL,"United Airlines Holdings, Inc.",20-Jan-26,After Hours,Dec-25," 36,741,020,000 "
UBFO,United Security Bancshares,22-Jan-26,,Dec-25," 187,200,000 "
UBI,"Universal Biosensors, Inc.",21-Jan-26,,Dec-25," 2,860,000 "
UBOH,"United Bancshares, Inc.",22-Jan-26,,Dec-25," 127,180,000 "
UBSI,"United Bankshares, Inc.",22-Jan-26,,Dec-25," 5,131,420,000 "
UEL,Ujaas Energy Limited,20-Jan-26,,Dec-25," 190,410,000 "
UJJIVANSFB,Ujjivan Small Finance Bank Limited,22-Jan-26,,Dec-25," 1,142,850,000 "
ULTRACEMCO,UltraTech Cement Limited,24-Jan-26,,Dec-25," 40,129,660,000 "
UNB,"Union Bankshares, Inc.",21-Jan-26,,Dec-25," 109,660,000 "
USB,U.S. Bancorp,20-Jan-26,Pre Market,Dec-25," 86,224,460,000 "
USB,U.S. Bancorp.,20-Jan-26,,Dec-25," 22,204,210,000 "
USCB,"USCB Financial Holdings, Inc.",22-Jan-26,,Dec-25," 345,550,000 "
V2RETAIL,V2 Retail Limited,21-Jan-26,,Dec-25," 968,860,000 "
VABK,Virginia National Bankshares Corporation,22-Jan-26,,Dec-25," 213,300,000 "
VEFAB,VEF AB (publ),21-Jan-26,,Dec-25," 242,560,000 "
VIKRAMSOLR,Vikram Solar Limited,20-Jan-26,,Dec-25," 979,590,000 "
VMART,V-Mart Retail Limited,22-Jan-26,,Dec-25," 649,580,000 "
VSSL,Vardhman Special Steels Limited,20-Jan-26,,Dec-25," 261,950,000 "
WAAREEENER,Waaree Energies Limited,21-Jan-26,,Dec-25," 11,141,880,000 "
WBS,Webster Financial Corporation,23-Jan-26,,Dec-25," 9,906,510,000 "
WPRTS,Westports Holdings Berhad,21-Jan-26,,Dec-25," 4,525,940,000 "
WRKS,TheWorks.co.uk plc,22-Jan-26,,Oct-25," 28,880,000 "
WTFC,Wintrust Financial Corporation,20-Jan-26,After Hours,Dec-25," 8,730,580,000 "
WVFC,WVS Financial Corp.,23-Jan-26,,Dec-25," 21,250,000 "
ZEEL,Zee Entertainment Enterprises Limited,22-Jan-26,,Dec-25," 1,006,150,000 "
ZION,"Zions Bancorporation, National Association",20-Jan-26,,Dec-25," 8,404,220,000 "
